scenario,base_controller,seed,A_completion_cycle,B_completion_cycle,A_emergency_travel_time_s,B_emergency_travel_time_s,diff_emergency_travel_time_s,A_emergency_delay_s,B_emergency_delay_s,diff_emergency_delay_s,A_signal_stops,B_signal_stops,diff_signal_stops,during_total_waiting_time_A,during_total_waiting_time_B,during_total_waiting_time_diff,during_total_waiting_time_pct,during_waiting_per_admitted_A,during_waiting_per_admitted_B,during_waiting_per_admitted_diff,during_waiting_per_admitted_pct,during_average_queue_length_A,during_average_queue_length_B,during_average_queue_length_diff,during_average_queue_length_pct,during_max_queue_length_A,during_max_queue_length_B,during_max_queue_length_diff,during_max_queue_length_pct,during_throughput_per_hour_A,during_throughput_per_hour_B,during_throughput_per_hour_diff,during_throughput_per_hour_pct,during_vehicles_entered_A,during_vehicles_entered_B,during_vehicles_entered_diff,during_vehicles_entered_pct,during_vehicles_rejected_A,during_vehicles_rejected_B,during_vehicles_rejected_diff,during_vehicles_rejected_pct,during_vehicles_exited_A,during_vehicles_exited_B,during_vehicles_exited_diff,during_vehicles_exited_pct,during_total_blocked_A,during_total_blocked_B,during_total_blocked_diff,during_total_blocked_pct,during_final_queue_total_A,during_final_queue_total_B,during_final_queue_total_diff,during_final_queue_total_pct,post_total_waiting_time_A,post_total_waiting_time_B,post_total_waiting_time_diff,post_total_waiting_time_pct,post_waiting_per_admitted_A,post_waiting_per_admitted_B,post_waiting_per_admitted_diff,post_waiting_per_admitted_pct,post_average_queue_length_A,post_average_queue_length_B,post_average_queue_length_diff,post_average_queue_length_pct,post_max_queue_length_A,post_max_queue_length_B,post_max_queue_length_diff,post_max_queue_length_pct,post_throughput_per_hour_A,post_throughput_per_hour_B,post_throughput_per_hour_diff,post_throughput_per_hour_pct,post_vehicles_entered_A,post_vehicles_entered_B,post_vehicles_entered_diff,post_vehicles_entered_pct,post_vehicles_rejected_A,post_vehicles_rejected_B,post_vehicles_rejected_diff,post_vehicles_rejected_pct,post_vehicles_exited_A,post_vehicles_exited_B,post_vehicles_exited_diff,post_vehicles_exited_pct,post_total_blocked_A,post_total_blocked_B,post_total_blocked_diff,post_total_blocked_pct,post_final_queue_total_A,post_final_queue_total_B,post_final_queue_total_diff,post_final_queue_total_pct,total_total_waiting_time_A,total_total_waiting_time_B,total_total_waiting_time_diff,total_total_waiting_time_pct,total_waiting_per_admitted_A,total_waiting_per_admitted_B,total_waiting_per_admitted_diff,total_waiting_per_admitted_pct,total_average_queue_length_A,total_average_queue_length_B,total_average_queue_length_diff,total_average_queue_length_pct,total_max_queue_length_A,total_max_queue_length_B,total_max_queue_length_diff,total_max_queue_length_pct,total_throughput_per_hour_A,total_throughput_per_hour_B,total_throughput_per_hour_diff,total_throughput_per_hour_pct,total_vehicles_entered_A,total_vehicles_entered_B,total_vehicles_entered_diff,total_vehicles_entered_pct,total_vehicles_rejected_A,total_vehicles_rejected_B,total_vehicles_rejected_diff,total_vehicles_rejected_pct,total_vehicles_exited_A,total_vehicles_exited_B,total_vehicles_exited_diff,total_vehicles_exited_pct,total_total_blocked_A,total_total_blocked_B,total_total_blocked_diff,total_total_blocked_pct,total_final_queue_total_A,total_final_queue_total_B,total_final_queue_total_diff,total_final_queue_total_pct
balanced_medium,qubo_receding,0,43,42,207.65847191660305,142.0,-65.65847191660305,117.65847191660305,52.0,-65.65847191660305,3,3,0,35672.06934800325,36765.29382013618,1093.2244721329334,3.0646511181278773,72.38265137899371,74.60092711381066,2.2182757348169417,3.0646511181278875,6.193067595139453,6.38286351044031,0.1897959153008566,3.064651118127879,14.665035986465558,17.384754774427947,2.719718787962389,18.545599141198373,7391.531433677204,7355.760112060786,-35.77132161641839,-0.48395007093438763,492.82623209289756,492.82623209289756,0.0,0.0,0.0,0.0,0.0,,492.76876224514695,490.38400747071904,-2.384754774427904,-0.48395007093438996,0.0,0.0,0.0,,0.0,0.0,0.0,,395013.24993592047,395163.9430567287,150.6931208082242,0.03814887749529157,71.94989636854167,71.9773444463653,0.02744807782362102,0.03814887749528715,5.963364280433582,5.965639236967522,0.0022749565339408306,0.03814887749529573,14.995891197681933,14.995891197681933,0.0,0.0,7156.147616541276,7159.258166247052,3.110549705776066,0.04346681863557565,5490.115620355922,5490.115620355922,0.0,0.0,0.0,0.0,0.0,,5486.379839348312,5488.76459412274,2.3847547744280746,0.04346681863557122,0.0,0.0,0.0,,0.0,0.0,0.0,,518274.58210520237,519518.4996981435,1243.917592941143,0.24001130595454234,71.92973345445678,72.10237294709044,0.17263949263366385,0.24001130595454342,5.998548403995398,6.012945598358143,0.014397194362745225,0.24001130595455092,14.995891197681933,17.384754774427947,2.3888635767460134,15.93012075944699,7196.550528057851,7196.550528057851,0.0,0.0,7205.289901892303,7205.289901892303,0.0,0.0,0.0,0.0,0.0,,7196.550528057851,7196.550528057851,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_receding,1,43,42,207.61027321397296,142.0,-65.61027321397296,117.61027321397296,52.0,-65.61027321397296,3,3,0,34105.037632354135,35319.1509392783,1214.1133069241623,3.5599236687907356,72.14558186665205,74.7139095115098,2.568327644857746,3.559923668790739,5.921013477839259,6.131797038069148,0.2107835602298893,3.559923668790736,14.872178256277362,20.496078049119966,5.623899792842604,37.81490307560579,7150.464281769324,7092.938173911172,-57.52610785815159,-0.8045087086837001,472.72524179500107,472.72524179500107,0.0,0.0,0.0,0.0,0.0,,476.69761878462157,472.8625449274115,-3.835073857210091,-0.804508708683697,0.0,0.0,0.0,,0.0,0.8772731724352099,0.8772731724352099,,393196.3520648931,393356.2103571164,159.85829222330358,0.040656097490172176,71.76323345767337,71.79240958783001,0.029176130156642444,0.0406560974901595,5.93593526668015,5.938348586309124,0.0024133196289746195,0.04065609749016588,14.988512358785085,15.0,0.011487641214914746,0.07664297122977382,7136.6136046334805,7141.615874882015,5.002270248534842,0.07009305148995448,5479.077977956555,5479.077977956555,0.0,0.0,0.0,0.0,0.0,,5471.4037635523355,5475.238837409545,3.8350738572098635,0.07009305148995115,0.0,0.0,0.0,,0.0,0.0,0.0,,513624.5429217737,514998.5145209211,1373.9715991474222,0.26750505171180683,71.85600795672849,72.04822640797117,0.192218451242681,0.26750505171179906,5.944728506039048,5.9606309551032535,0.015902449064205904,0.26750505171180056,14.988512358785085,20.496078049119966,5.50756569033488,36.74524568214923,7152.62587862233,7152.62587862233,0.0,0.0,7147.969356035993,7147.969356035993,0.0,0.0,0.0,0.0,0.0,,7152.62587862233,7152.62587862233,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_receding,2,43,42,209.14334248736486,140.825319354572,-68.31802313279286,119.14334248736486,50.825319354572,-68.31802313279286,3,3,0,35071.704662596094,36604.38132872037,1532.6766661242727,4.370123097434924,71.03709687381165,74.14150545204132,3.104408578229666,4.370123097434925,6.088837615034044,6.354927314013953,0.26608969897990864,4.370123097434926,14.770978374351081,16.07293449958121,1.3019561252301273,8.814284959558915,7263.853845079392,7262.926226136551,-0.9276189428410362,-0.01277034151051118,493.70971233377554,493.70971233377554,0.0,0.0,0.0,0.0,0.0,,484.2569230052928,484.19508174243674,-0.06184126285603497,-0.012770341510504138,0.0,0.0,0.0,,0.0,0.32114101006068907,0.32114101006068907,,392432.5636802207,392503.06149708154,70.49781686085043,0.017964313715386933,72.19772417066432,72.2106939963297,0.01296982566537963,0.01796431371537551,5.924404644930868,5.925468923567053,0.0010642786361847456,0.01796431371539384,14.97325629672579,14.97325629672579,0.0,0.0,7115.566458364904,7115.647120881672,0.0806625167679158,0.0011336063999949114,5435.5254017781845,5435.5254017781845,0.0,0.0,0.0,0.0,0.0,,5455.26761807976,5455.329459342615,0.06184126285552338,0.0011336063999971343,0.0,0.0,0.0,,0.0,0.0,0.0,,514351.10888329695,515954.283366282,1603.1744829850504,0.3116887385478157,72.03794439094771,72.26247855109564,0.22453416014792538,0.31168873854782053,5.953137834297419,5.9716930945171525,0.01855526021973386,0.311688738547807,14.97325629672579,16.07293449958121,1.0996782028554186,7.344282239367571,7143.469411358988,7143.469411358988,0.0,0.0,7140.002581027705,7140.002581027705,0.0,0.0,0.0,0.0,0.0,,7143.469411358988,7143.469411358988,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_receding,3,43,42,204.17050978995167,140.47830151836342,-63.69220827158824,114.17050978995167,50.47830151836342,-63.69220827158824,4,3,-1,33649.884731947255,35158.01379518058,1508.1290632333257,4.481825347239616,72.18093561778778,75.41595908618051,3.2350234683927255,4.481825347239623,5.841993877074176,6.103821839441073,0.26182796236689665,4.481825347239613,14.971873887516715,22.334737402140124,7.36286351462341,49.177969103536434,7072.3124825482655,6962.291421516164,-110.0210610321019,-1.5556589348051484,466.18798224132195,466.18798224132195,0.0,0.0,0.0,0.0,0.0,,471.487498836551,464.1527614344109,-7.334737402140149,-1.5556589348051533,0.0,0.0,0.0,,0.0,5.623192315903214,5.623192315903214,,400024.29366470454,400513.4339714342,489.1403067296487,0.12227765025182198,72.1753387323964,72.26359304065967,0.08825430826327363,0.1222776502518305,6.039014095179718,6.04639845971368,0.007384364533962184,0.12227765025182359,14.971873887516715,15.0,0.028126112483285226,0.18785966736425883,7242.671063389345,7252.238112174745,9.567048785399493,0.13209282461769584,5542.39579183507,5542.39579183507,0.0,0.0,0.0,0.0,0.0,,5552.714481931832,5560.049219333971,7.334737402139581,0.13209282461769525,0.0,0.0,0.0,,0.0,0.0,0.0,,518867.1623206496,520864.43169061263,1997.2693699630327,0.38492884402824473,72.06180478558746,72.3391914577345,0.2773866721470455,0.3849288440282355,6.005406971303815,6.028523514937646,0.0231165436338312,0.38492884402824146,14.997369102161212,22.334737402140124,7.3373682999789125,48.92436966775428,7203.639257220267,7203.639257220267,0.0,0.0,7200.3076229423605,7200.3076229423605,0.0,0.0,0.0,0.0,0.0,,7203.639257220267,7203.639257220267,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_receding,4,43,42,207.87625853388727,142.0,-65.87625853388727,117.87625853388727,52.0,-65.87625853388727,4,3,-1,36058.87749050023,38182.207832448126,2123.330341947898,5.888509265179685,71.9006927299423,76.13457168307333,4.2338789531310255,5.88850926517968,6.260221786545179,6.628855526466689,0.36863373992150983,5.888509265179681,14.997154842146532,21.000854503037978,6.003699660891446,40.032257612085445,7557.529493522431,7395.682498160181,-161.8469953622498,-2.1415330962448653,501.5094586909853,501.5094586909853,0.0,0.0,0.0,0.0,0.0,,503.83529956816204,493.04549987734543,-10.789799690816608,-2.141533096244856,0.0,0.0,0.0,,0.0,5.739803419119951,5.739803419119951,,401359.57707374403,401774.0284375663,414.45136382227065,0.10326185981258426,72.00980332209076,72.08416198424854,0.07435866215777764,0.10326185981258793,6.059172359205073,6.065429173272438,0.006256814067365113,0.10326185981258287,14.994636134432824,15.065231060020789,0.07059492558796521,0.4708011915397871,7283.510094682445,7297.583746453076,14.073651770630931,0.19322622729535094,5573.679673564908,5573.679673564908,0.0,0.0,0.0,0.0,0.0,,5584.024405923208,5594.814205614025,10.789799690816835,0.1932262272953471,0.0,0.0,0.0,,0.0,0.0,0.0,,523752.6538869913,526290.4355927615,2537.781705770176,0.48453820461552183,71.9483326197158,72.29694977884218,0.3486171591263769,0.48453820461552477,6.061952012580918,6.091324486027332,0.029372473446414027,0.48453820461552105,14.997154842146532,21.000854503037978,6.003699660891446,40.032257612085445,7278.718285933929,7278.718285933929,0.0,0.0,7279.566250065799,7279.566250065799,0.0,0.0,0.0,0.0,0.0,,7278.718285933929,7278.718285933929,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_exact_static,0,43,42,207.65847191660305,142.0,-65.65847191660305,117.65847191660305,52.0,-65.65847191660305,3,3,0,35672.06934800325,36765.29382013618,1093.2244721329334,3.0646511181278773,72.38265137899371,74.60092711381066,2.2182757348169417,3.0646511181278875,6.193067595139453,6.38286351044031,0.1897959153008566,3.064651118127879,14.665035986465558,17.384754774427947,2.719718787962389,18.545599141198373,7391.531433677204,7355.760112060786,-35.77132161641839,-0.48395007093438763,492.82623209289756,492.82623209289756,0.0,0.0,0.0,0.0,0.0,,492.76876224514695,490.38400747071904,-2.384754774427904,-0.48395007093438996,0.0,0.0,0.0,,0.0,0.0,0.0,,395013.24993592047,395163.9430567287,150.6931208082242,0.03814887749529157,71.94989636854167,71.9773444463653,0.02744807782362102,0.03814887749528715,5.963364280433582,5.965639236967522,0.0022749565339408306,0.03814887749529573,14.995891197681933,14.995891197681933,0.0,0.0,7156.147616541276,7159.258166247052,3.110549705776066,0.04346681863557565,5490.115620355922,5490.115620355922,0.0,0.0,0.0,0.0,0.0,,5486.379839348312,5488.76459412274,2.3847547744280746,0.04346681863557122,0.0,0.0,0.0,,0.0,0.0,0.0,,518274.58210520237,519518.4996981435,1243.917592941143,0.24001130595454234,71.92973345445678,72.10237294709044,0.17263949263366385,0.24001130595454342,5.998548403995398,6.012945598358143,0.014397194362745225,0.24001130595455092,14.995891197681933,17.384754774427947,2.3888635767460134,15.93012075944699,7196.550528057851,7196.550528057851,0.0,0.0,7205.289901892303,7205.289901892303,0.0,0.0,0.0,0.0,0.0,,7196.550528057851,7196.550528057851,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_exact_static,1,43,42,207.61027321397296,142.0,-65.61027321397296,117.61027321397296,52.0,-65.61027321397296,3,3,0,34105.037632354135,35610.267163069126,1505.2295307149907,4.413510833622531,72.14558186665205,75.32973493831675,3.1841530716646957,4.413510833622524,5.921013477839259,6.1823380491439455,0.26132457130468634,4.413510833622539,14.872178256277362,20.496078049119966,5.623899792842604,37.81490307560579,7150.464281769324,7084.22096442923,-66.24331734009411,-0.9264198061793932,472.72524179500107,472.72524179500107,0.0,0.0,0.0,0.0,0.0,,476.69761878462157,472.2813976286153,-4.416221156006259,-0.9264198061793901,0.0,0.0,0.0,,0.0,3.6827748204528064,3.6827748204528064,,393196.3520648931,393347.3265809072,150.97451601410285,0.03839672347448077,71.76323345767337,71.79078818798045,0.027554730307087993,0.0383967234744795,5.93593526668015,5.938214471330121,0.0022792046499713337,0.03839672347448033,14.988512358785085,14.988512358785085,0.0,0.0,7136.6136046334805,7142.373893097836,5.760288464355654,0.08071459074953644,5479.077977956555,5479.077977956555,0.0,0.0,0.0,0.0,0.0,,5471.4037635523355,5475.8199847083415,4.416221156006031,0.08071459074953698,0.0,0.0,0.0,,0.0,0.0,0.0,,513624.5429217737,515280.74696850276,1656.204046729079,0.32245422644870053,71.85600795672849,72.08771069134227,0.23170273461377633,0.32245422644868765,5.944728506039048,5.963897534357671,0.01916902831862366,0.32245422644870153,14.988512358785085,20.496078049119966,5.50756569033488,36.74524568214923,7152.62587862233,7152.62587862233,0.0,0.0,7147.969356035993,7147.969356035993,0.0,0.0,0.0,0.0,0.0,,7152.62587862233,7152.62587862233,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_exact_static,2,43,42,209.14334248736486,140.825319354572,-68.31802313279286,119.14334248736486,50.825319354572,-68.31802313279286,3,3,0,35071.704662596094,36618.05810995671,1546.3534473606196,4.409119722685743,71.03709687381165,74.16920752249825,3.1321106486866057,4.409119722685741,6.088837615034044,6.357301755200818,0.268464140166774,4.409119722685739,14.770978374351081,16.07293449958121,1.3019561252301273,8.814284959558915,7263.853845079392,7251.2707203674645,-12.583124711927667,-0.17322932124318008,493.70971233377554,493.70971233377554,0.0,0.0,0.0,0.0,0.0,,484.2569230052928,483.41804802449764,-0.8388749807951399,-0.17322932124317222,0.0,0.0,0.0,,0.0,0.7770337179390836,0.7770337179390836,,392432.5636802207,392545.04947913595,112.48579891526606,0.0286637270516946,72.19772417066432,72.21841872925813,0.02069455859381719,0.028663727051698246,5.924404644930868,5.926102800107729,0.0016981551768608938,0.028663727051694485,14.97325629672579,15.471853346967787,0.4985970502419974,3.3299172896080456,7115.566458364904,7116.660643122462,1.0941847575577412,0.015377338739791288,5435.5254017781845,5435.5254017781845,0.0,0.0,0.0,0.0,0.0,,5455.26761807976,5456.106493060554,0.8388749807945715,0.015377338739796844,0.0,0.0,0.0,,0.0,0.0,0.0,,514351.10888329695,516009.9481295728,1658.8392462758347,0.32251106639535115,72.03794439094771,72.27027473361225,0.23233034266453956,0.32251106639535676,5.953137834297419,5.972337362610796,0.019199528313377456,0.32251106639534677,14.97325629672579,16.07293449958121,1.0996782028554186,7.344282239367571,7143.469411358988,7143.469411358988,0.0,0.0,7140.002581027705,7140.002581027705,0.0,0.0,0.0,0.0,0.0,,7143.469411358988,7143.469411358988,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_exact_static,3,43,42,204.17050978995167,140.47830151836342,-63.69220827158824,114.17050978995167,50.47830151836342,-63.69220827158824,4,3,-1,33649.884731947255,35158.01379518058,1508.1290632333257,4.481825347239616,72.18093561778778,75.41595908618051,3.2350234683927255,4.481825347239623,5.841993877074176,6.103821839441073,0.26182796236689665,4.481825347239613,14.971873887516715,22.334737402140124,7.36286351462341,49.177969103536434,7072.3124825482655,6962.291421516164,-110.0210610321019,-1.5556589348051484,466.18798224132195,466.18798224132195,0.0,0.0,0.0,0.0,0.0,,471.487498836551,464.1527614344109,-7.334737402140149,-1.5556589348051533,0.0,0.0,0.0,,0.0,5.623192315903214,5.623192315903214,,400024.29366470454,400513.4339714342,489.1403067296487,0.12227765025182198,72.1753387323964,72.26359304065967,0.08825430826327363,0.1222776502518305,6.039014095179718,6.04639845971368,0.007384364533962184,0.12227765025182359,14.971873887516715,15.0,0.028126112483285226,0.18785966736425883,7242.671063389345,7252.238112174745,9.567048785399493,0.13209282461769584,5542.39579183507,5542.39579183507,0.0,0.0,0.0,0.0,0.0,,5552.714481931832,5560.049219333971,7.334737402139581,0.13209282461769525,0.0,0.0,0.0,,0.0,0.0,0.0,,518867.1623206496,520864.43169061263,1997.2693699630327,0.38492884402824473,72.06180478558746,72.3391914577345,0.2773866721470455,0.3849288440282355,6.005406971303815,6.028523514937646,0.0231165436338312,0.38492884402824146,14.997369102161212,22.334737402140124,7.3373682999789125,48.92436966775428,7203.639257220267,7203.639257220267,0.0,0.0,7200.3076229423605,7200.3076229423605,0.0,0.0,0.0,0.0,0.0,,7203.639257220267,7203.639257220267,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qubo_exact_static,4,43,42,207.87625853388727,142.0,-65.87625853388727,117.87625853388727,52.0,-65.87625853388727,4,3,-1,36058.87749050023,38182.207832448126,2123.330341947898,5.888509265179685,71.9006927299423,76.13457168307333,4.2338789531310255,5.88850926517968,6.260221786545179,6.628855526466689,0.36863373992150983,5.888509265179681,14.997154842146532,21.000854503037978,6.003699660891446,40.032257612085445,7557.529493522431,7395.682498160181,-161.8469953622498,-2.1415330962448653,501.5094586909853,501.5094586909853,0.0,0.0,0.0,0.0,0.0,,503.83529956816204,493.04549987734543,-10.789799690816608,-2.141533096244856,0.0,0.0,0.0,,0.0,5.739803419119951,5.739803419119951,,401359.57707374403,401774.0284375663,414.45136382227065,0.10326185981258426,72.00980332209076,72.08416198424854,0.07435866215777764,0.10326185981258793,6.059172359205073,6.065429173272438,0.006256814067365113,0.10326185981258287,14.994636134432824,15.065231060020789,0.07059492558796521,0.4708011915397871,7283.510094682445,7297.583746453076,14.073651770630931,0.19322622729535094,5573.679673564908,5573.679673564908,0.0,0.0,0.0,0.0,0.0,,5584.024405923208,5594.814205614025,10.789799690816835,0.1932262272953471,0.0,0.0,0.0,,0.0,0.0,0.0,,523752.6538869913,526290.4355927615,2537.781705770176,0.48453820461552183,71.9483326197158,72.29694977884218,0.3486171591263769,0.48453820461552477,6.061952012580918,6.091324486027332,0.029372473446414027,0.48453820461552105,14.997154842146532,21.000854503037978,6.003699660891446,40.032257612085445,7278.718285933929,7278.718285933929,0.0,0.0,7279.566250065799,7279.566250065799,0.0,0.0,0.0,0.0,0.0,,7278.718285933929,7278.718285933929,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qaoa_p1_static,0,43,42,207.65847191660305,142.0,-65.65847191660305,117.65847191660305,52.0,-65.65847191660305,3,3,0,46333.5552395156,47185.98990766115,852.43466814555,1.8397782422242241,94.01600852850248,95.74569459761753,1.729686069115047,1.8397782422242108,8.044020006860347,8.192012136746728,0.1479921298863811,1.8397782422242352,38.370940067306265,38.370940067306265,0.0,0.0,7154.614904937521,7118.843583321102,-35.77132161641839,-0.49997549961399035,492.82623209289756,492.82623209289756,0.0,0.0,0.0,0.0,0.0,,476.9743269958347,474.5895722214068,-2.384754774427904,-0.4999754996139928,1.2023341259973588,1.2023341259973588,0.0,0.0,57.539088520152205,57.539088520152205,0.0,0.0,612881.0214697683,613031.7145905765,150.6931208082242,0.024587663107407457,114.16478059634794,114.19285104798828,0.02807045164034605,0.024587663107411964,9.252430879676453,9.254705836210393,0.0022749565339399425,0.02458766310740054,40.0,40.0,0.0,0.0,6950.070541316873,6953.181091022649,3.110549705776066,0.044755656612180096,5368.389605518796,5368.389605518796,0.0,0.0,121.72601483712671,121.72601483712671,0.0,0.0,5328.387415009603,5330.772169784031,2.3847547744280746,0.044755656612175544,229.19482146478518,229.19482146478518,0.0,0.0,90.0,90.0,0.0,0.0,757523.5564279467,758526.6842169005,1003.1277889538324,0.13242199274752808,106.94102128623126,107.08263471768305,0.14161343145178762,0.13242199274752994,8.767633754953087,8.7792440302882,0.01161027533511394,0.13242199274752967,40.0,40.0,0.0,0.0,6986.538662312993,6986.538662312993,0.0,0.0,7083.563887055177,7083.563887055177,0.0,0.0,121.72601483712671,121.72601483712671,0.0,0.0,6986.538662312993,6986.538662312993,0.0,0.0,230.39715559078255,230.39715559078255,0.0,0.0,90.0,90.0,0.0,0.0
balanced_medium,qaoa_p1_static,1,43,42,207.61027321397296,142.0,-65.61027321397296,117.61027321397296,52.0,-65.61027321397296,3,3,0,34105.037632354135,35610.267163069126,1505.2295307149907,4.413510833622531,72.14558186665205,75.32973493831675,3.1841530716646957,4.413510833622524,5.921013477839259,6.1823380491439455,0.26132457130468634,4.413510833622539,14.872178256277362,20.496078049119966,5.623899792842604,37.81490307560579,7150.464281769324,7084.22096442923,-66.24331734009411,-0.9264198061793932,472.72524179500107,472.72524179500107,0.0,0.0,0.0,0.0,0.0,,476.69761878462157,472.2813976286153,-4.416221156006259,-0.9264198061793901,0.0,0.0,0.0,,0.0,3.6827748204528064,3.6827748204528064,,393196.3520648931,393347.3265809072,150.97451601410285,0.03839672347448077,71.76323345767337,71.79078818798045,0.027554730307087993,0.0383967234744795,5.93593526668015,5.938214471330121,0.0022792046499713337,0.03839672347448033,14.988512358785085,14.988512358785085,0.0,0.0,7136.6136046334805,7142.373893097836,5.760288464355654,0.08071459074953644,5479.077977956555,5479.077977956555,0.0,0.0,0.0,0.0,0.0,,5471.4037635523355,5475.8199847083415,4.416221156006031,0.08071459074953698,0.0,0.0,0.0,,0.0,0.0,0.0,,513624.5429217737,515280.74696850276,1656.204046729079,0.32245422644870053,71.85600795672849,72.08771069134227,0.23170273461377633,0.32245422644868765,5.944728506039048,5.963897534357671,0.01916902831862366,0.32245422644870153,14.988512358785085,20.496078049119966,5.50756569033488,36.74524568214923,7152.62587862233,7152.62587862233,0.0,0.0,7147.969356035993,7147.969356035993,0.0,0.0,0.0,0.0,0.0,,7152.62587862233,7152.62587862233,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
balanced_medium,qaoa_p1_static,2,43,42,209.14334248736486,140.825319354572,-68.31802313279286,119.14334248736486,50.825319354572,-68.31802313279286,3,3,0,46224.967473726254,46909.54552475529,684.5780510290351,1.4809703250048611,93.62782687668818,95.01442720867885,1.3866003319906781,1.4809703250048618,8.025167964188586,8.144018320270016,0.11885035608142935,1.4809703250048567,38.71132376029472,38.71132376029472,0.0,0.0,6991.101721977208,6979.446216208122,-11.65550576908663,-0.16671915575833227,493.70971233377554,493.70971233377554,0.0,0.0,0.0,0.0,0.0,,466.0734481318139,465.2964144138748,-0.7770337179391049,-0.16671915575833143,0.0,0.0,0.0,,57.39040305051546,58.105595505598494,0.7151924550830344,1.246188242402683,606355.0476038003,606465.6781648298,110.63056102953851,0.018245178541306688,114.46332340873694,114.48420744645718,0.020884037720236392,0.018245178541305855,9.153910742810995,9.155580890169533,0.001670147358538543,0.018245178541315684,40.0,40.0,0.0,0.0,6890.813653288474,6891.8271755292635,1.0135222407898254,0.01470831010364279,5297.3741242735705,5297.3741242735705,0.0,0.0,138.15127750461423,138.15127750461423,0.0,0.0,5282.95713418783,5283.734167905769,0.7770337179390481,0.014708310103646233,204.81036174634522,204.81036174634522,0.0,0.0,89.63886139284452,89.63886139284452,0.0,0.0,747619.2239344015,748414.4325464602,795.208612058661,0.10636545805681892,106.77450741609228,106.88807860999331,0.11357119390103776,0.1063654580568181,8.653000277018537,8.662204080398844,0.009203803380307463,0.10636545805680604,40.0,40.0,0.0,0.0,6917.591793143595,6917.591793143594,-9.094947017729282e-13,-1.31475624606005e-14,7001.85130352309,7001.85130352309,0.0,0.0,138.15127750461423,138.15127750461423,0.0,0.0,6917.591793143595,6917.591793143594,-9.094947017729282e-13,-1.31475624606005e-14,204.81036174634522,204.81036174634522,0.0,0.0,89.63886139284452,89.63886139284452,0.0,0.0
balanced_medium,qaoa_p1_static,3,46,43,377.81632501280455,215.6458152228529,-162.17050978995167,287.81632501280455,125.64581522285289,-162.17050978995167,4,3,-1,80924.17795847592,75067.59184753249,-5856.586110943434,-7.237127714721531,98.52725296330753,91.39670983254622,-7.1305431307613105,-7.237127714721521,8.02819225778531,7.447181730906001,-0.5810105268793091,-7.237127714721534,40.0,38.29335636878784,-1.7066436312121596,-4.266609078030399,6904.571009905165,7225.51090373094,320.93989382577547,4.648223522726629,821.3380108000457,821.3380108000457,0.0,0.0,0.0,0.0,0.0,,805.5332844889359,842.9762721019431,37.442987613007176,4.648223522726634,17.880036393918935,0.0,-17.880036393918935,-100.0,65.7179662006354,23.047594843297695,-42.67037135733771,-64.92953727001543,591813.3918956621,571185.1950674467,-20628.196828215383,-3.485591423022779,117.77566023859185,112.77277409482089,-5.002886143770965,-4.247809890121641,9.557709817436402,9.224567103802434,-0.3331427136339684,-3.485591423022769,40.0,40.0,0.0,0.0,6983.833848990864,6987.401773251784,3.5679242609203357,0.05108833254152927,5024.921029495881,5064.921029495881,40.0,0.7960324105633347,162.3247337804651,122.32473378046512,-39.99999999999997,-24.641962483731948,5005.080925110119,5007.637937497112,2.5570123869929375,0.05108833254152987,215.0,201.37900128709802,-13.62099871290198,-6.33534823855906,87.49304750001352,87.49304750001352,0.0,0.0,768810.3996084755,742325.6166693167,-26484.782939158846,-3.4449043551760603,109.2373215047739,104.87813100057035,-4.3591905042035535,-3.990568831379711,8.898268513986984,8.591731674413387,-0.3065368395735977,-3.4449043551760594,40.0,40.0,0.0,0.0,6952.207420975861,6992.207420975861,40.0,0.5753568266578749,7037.982889161895,7077.982889161895,40.0,0.5683446611045019,162.3247337804651,122.32473378046512,-39.99999999999997,-24.641962483731948,6952.207420975861,6992.207420975861,40.0,0.5753568266578749,232.88003639391894,201.37900128709802,-31.501035106820922,-13.526721995841928,87.49304750001352,87.49304750001352,0.0,0.0
